Time,RHip_FE,RHip_AA,RKnee_FE,RAnkle_FE,RShoulder_AA,RShoulder_RIE,RElbow_FE,RElbow_PS,RWrist_FE,L5S1_FE
0.0,0.2858710653593628,0.1241906409245256,-0.4113218043332312,0.2064507140058919,-0.1639565995930828,0.1945039715788392,0.4860231318371659,1.3351285920201752,-0.3576156288321648,
0.0166667,0.2392658360965286,0.1390712910744259,-0.3643086036596116,0.2226370222799288,-0.1585348903041976,0.0630270431904231,0.5681467753234306,1.3696894973229448,-0.3817215329971415,
0.0333333,0.197003052160635,0.143250184040623,-0.3196210512472147,0.2212097490899144,-0.1603242884216731,0.0549567941436425,0.5896401285942211,1.3716994270416547,-0.3826832991249139,
0.05,0.1572254483062426,0.1472037354527,-0.2887780246749608,0.2363496425929243,-0.1591912281761942,-0.0244869845898449,0.640327571101865,1.4348204682550696,-0.3638970506586682,
0.0666667,0.1174188707645366,0.1479359759485365,-0.2622359033717195,0.2495945956496625,-0.1687914406992545,-0.0312772452915283,0.6737741531413404,1.4343584898995092,-0.360727858066419,
0.0833333,0.0840829631945229,0.1489191911256184,-0.2405783790209657,0.2629419005733242,-0.1775488799777521,-0.0349898793076417,0.7066324942966455,1.435845253160677,-0.3583532068939198,
0.1,0.0531517154645684,0.1446152149497869,-0.2313296534690425,0.2977841498099225,-0.1902045915530599,-0.0652889398100582,0.768652832447183,1.4432048599865812,-0.3460647670475043,
0.1166667,0.0240423019235731,0.1435507482383065,-0.2229977144666069,0.3219146397299405,-0.1984645521299456,-0.0889036226278575,0.82117120894144,1.4514840947579954,-0.3114561502025717,
0.1333333,-0.0052522364222532,0.1444695000285318,-0.2184278675734302,0.3439232890705446,-0.2132768974233057,-0.0789777126422861,0.8634019426981476,1.45197722043392,-0.30560456928598,
0.15,-0.0344193577041693,0.1459463737305587,-0.2181053912905866,0.3645263685649158,-0.2239760620949379,-0.0768143007635508,0.905710565088851,1.4480502467211591,-0.3016941767247121,
0.1666667,-0.0589431401178316,0.1457355740852332,-0.2270969842905976,0.3925523956762732,-0.2326901620555816,-0.0991292431705752,0.9598900318206232,1.4372377925532471,-0.2912192706303991,
0.1833333,-0.0819533126157723,0.1420651971083046,-0.2412829550009605,0.4079457933662133,-0.2398239518996777,-0.0984949303065413,0.9904970966847916,1.434076876137778,-0.2844421841975085,
0.2,-0.1005625366993114,0.1337825622609744,-0.264268527781226,0.4153534857583395,-0.2379962040116141,-0.1002642604537444,1.0068150823714428,1.4329787627944448,-0.2830596202342778,
0.2166667,-0.1085716807217821,0.1134952473858082,-0.3026567664733586,0.4269177387562189,-0.2349150444305721,-0.1079326411570679,1.0228400103469903,1.4277251004381928,-0.2785395829435579,
