Time,RHip_FE,RHip_AA,RKnee_FE,RAnkle_FE,L5S1_FE,RShoulder_AA,RShoulder_RIE,RElbow_FE,RElbow_PS,RWrist_FE
0.0,,,,,,,,,,
0.0166667,,,,,,,,,,
0.0333333,,,,,,,,,,
0.05,,,,,,,,,,
0.0666667,-0.085943983,-0.014119133,0.002937899,0.055970039,-0.074915405,-0.464818908,0.681062282,0.918533746,1.227304912,-0.11950638
0.0833333,-0.095925395,-0.016286982,0.007227908,0.066041917,-0.084572347,-0.465603074,0.68898457,0.923135962,1.258077613,-0.133071347
0.1,-0.071321262,-0.019457408,0.007343456,0.064486474,-0.062210171,-0.466656596,0.70973956,0.921152351,1.402239324,-0.130700139
0.1166667,-0.049748319,-0.015676623,0.006263357,0.06051211,-0.040887665,-0.472085448,0.680846406,0.928073036,1.404017086,-0.059907216
0.1333333,-0.044395411,-0.013152376,0.004795157,0.060328793,-0.042492267,-0.473745491,0.678035605,0.925977204,1.391418735,-0.057194603
0.15,-0.040453492,-0.018079187,0.003521916,0.062260106,-0.034367621,-0.481574535,0.672483398,0.918329606,1.386475293,-0.034087846
0.1666667,-0.043911211,-0.02321272,0.004509624,0.064615739,-0.039736505,-0.477893284,0.659576798,0.909059157,1.395594704,-0.021014122
0.1833333,-0.033854345,-0.019013635,0.000858255,0.063828473,-0.032953674,-0.478311644,0.653467969,0.906434609,1.411941874,-0.011782452
0.2,-0.03050474,-0.015084586,-0.000842797,0.064481795,-0.038821694,-0.466303028,0.66628873,0.904594954,1.427839178,-0.036622719
0.2166667,-0.023624815,-0.018483433,0.000455353,0.064330898,-0.036273734,-0.456035567,0.684334407,0.899446578,1.452662705,-0.069348707
0.2333333,-0.021981804,-0.01974409,0.004870469,0.056284924,-0.027219638,-0.448400129,0.700460218,0.88660187,1.49394835,-0.112388336
0.25,0.009617432,-0.023394261,-0.001167085,0.058278089,0.009935626,-0.449546796,0.667322675,0.886989849,1.493610247,-0.097188875
0.2666667,0.009276333,-0.022677116,-0.009984456,0.072329872,-0.000705725,-0.455124893,0.643953048,0.892644785,1.456362242,-0.068032553
0.2833333,-0.017937663,-0.021615181,-0.007804762,0.086817917,-0.031624601,-0.481493328,0.641596518,0.901537646,1.422834504,-0.003064317
0.3,-0.052371753,-0.018106416,-0.000211314,0.086506521,-0.061600211,-0.495996523,0.670754666,0.901550828,1.435886155,0.043291426
