Time,RHip_FE,RHip_AA,RKnee_FE,RAnkle_FE,RShoulder_AA,RShoulder_RIE,RElbow_FE,RElbow_PS,RWrist_FE,L5S1_FE
0.0,0.1201710993115624,0.014806945942786,-0.2729200194654751,0.2774841505798845,-0.2596164943807705,0.0394505378792149,0.6591877656778593,1.5040113104722497,-0.0765679567898768,
0.0166667,0.0959895733462223,0.0096976193486141,-0.2536011099505559,0.2880092949295186,-0.2634091562809438,0.0250981584022547,0.6944566815940587,1.5048746349687545,-0.0460454688359308,
0.0333333,0.0712508134926041,0.0056803505034029,-0.2319088921194639,0.2972087000947743,-0.2717643420218184,0.02255935273042,0.7311445540318539,1.502229894269042,-0.0368775356222801,
0.05,0.0450490219687237,0.0001071286585532,-0.2125251879541961,0.3029410317392894,-0.2718127366858506,-0.0087198295275121,0.771630194330549,1.5078164553162987,0.0098051155735079,
0.0666667,0.0156802006646033,-0.0034102356519189,-0.1896684335626971,0.3032411217310151,-0.2731921690048045,-0.03064068636328,0.8114735689979407,1.5114083839321404,0.0494374286216534,
0.0833333,-0.010506109439746,-0.0081792382263164,-0.173456557262316,0.3134006333904575,-0.2770979153250706,-0.0369833044948131,0.8516677578120428,1.5111500910853417,0.0497120340137732,
0.1,-0.0340830242051967,-0.013480753147335,-0.162247388882761,0.3275933702187317,-0.2813940059288087,-0.04263706002014,0.8919404860934189,1.5110808273449103,0.0506325807006013,
0.1166667,-0.0538888608592018,-0.0183818740045158,-0.1580304315073084,0.3504300459934498,-0.2875727753426913,-0.044581887910553,0.9324492254756984,1.5112288754223095,0.0480021152233738,
0.1333333,-0.0692826482811639,-0.024022354555552,-0.159780526904424,0.3677872159011029,-0.295460904518014,-0.045562916539148,0.9710436708046968,1.5091786957930546,0.0468687017232543,
0.15,-0.0805506246572002,-0.0307202192719641,-0.1704348057219523,0.3873972746095887,-0.3036865761818822,-0.0476564812138831,1.0095586587977676,1.5090271033010103,0.0431062921386045,
0.1666667,-0.0867512436734557,-0.0404882251313174,-0.1917026940438446,0.414873373257318,-0.3123593383682583,-0.048290488470765,1.045893092113657,1.5107297714700985,0.0258538222638505,
0.1833333,-0.0920649874184114,-0.0511220396143001,-0.2172176744215215,0.4296593258562624,-0.3177555253584257,-0.0506771258664353,1.0743281650604874,1.5096307664380502,0.026142871651794,
0.2,-0.0992466750313017,-0.0626418951012002,-0.2484121005239171,0.4382641720454556,-0.3196817986535609,-0.0520684822748388,1.0967701552197524,1.5088975007358112,0.0261226923295153,
0.2166667,-0.1086996166720789,-0.0766859377311861,-0.2857808841969123,0.4392426966501727,-0.3165229872797026,-0.0535007069639411,1.1106204828833948,1.5080970618485188,0.0260390640057414,
0.2333333,-0.115622006303054,-0.0916886172881285,-0.3349130011507839,0.4299767337029581,-0.3094570972012272,-0.0542326024081845,1.1168020994528862,1.507295792882634,0.0260662077153343,
0.25,-0.1108342934500093,-0.0999157080792115,-0.3976339971916784,0.3955306317950616,-0.3010244033081337,-0.0539146172065722,1.1150998529553455,1.506042634960529,0.0230491533795864,
0.2666667,-0.1024288392596175,-0.1134578116441492,-0.4769641398064965,0.3583806206059479,-0.2919572701891685,-0.0532075021215816,1.1079520603346606,1.505511378203772,0.0236626582537451,
0.2833333,-0.0838009944328218,-0.1155938080655271,-0.559064511596114,0.2611091811148862,-0.2831243223821761,-0.0523807846844066,1.0938592736257262,1.5043400154861275,0.0332603711162508,
0.3,-0.0608911230399335,-0.1183854416092069,-0.6508403314677915,0.1761544065858374,-0.2746307473905158,-0.0509203882867819,1.0732254683080054,1.5040431903073006,0.0361954190626986,
0.3166667,-0.0353457477533331,-0.1196603253898407,-0.741443411382512,0.0874780244303262,-0.2667400771903351,-0.0484094605845565,1.046629839747754,1.5049504325237737,0.0382646391868952,
0.3333333,-0.003118408223405,-0.1207089537619581,-0.8295506097294226,0.0087024973608422,-0.258022671925154,-0.0467424849222707,1.0143286541154437,1.506456276946054,0.0386963537077589,
0.35,0.0329803311179061,-0.1168602840715553,-0.9104644459560762,-0.0489430682998162,-0.2497510846629231,-0.0463419402365184,0.9779537881530366,1.5085269207353216,0.0372327235640961,
0.3666667,0.0764870750907468,-0.1109264274613599,-0.9918158198201098,-0.0086271364872021,-0.2430891962438495,-0.046062730316766,0.9372656793636674,1.510544077862464,0.0272058127709753,
0.3833333,0.1220174073799577,-0.1092026381903291,-1.051644319216253,-0.0125626577754414,-0.2355626076597543,-0.0465996778940823,0.8941260739510972,1.5112557575070475,0.0215591715567454,
0.4,0.1709924527296643,-0.109259657573393,-1.09819742265018,0.0071341940623509,-0.2291785863041066,-0.0449706256184485,0.8475713241480867,1.5124098552531982,0.0126855779985337,
0.4166667,0.2207309054432591,-0.104115261554962,-1.131626286979754,0.0961985271313308,-0.2271826150306223,-0.036254723954418,0.8009906621398035,1.5118276525101082,-0.0101784278869413,
0.4333333,0.2671961849564234,-0.1059120183296297,-1.1421505064794175,0.1287760467298522,-0.225040114290721,-0.0297600029965674,0.7564734889435193,1.511056755240268,-0.0199397814238506,
0.45,0.3086136568918242,-0.1085044230627931,-1.1327836863652507,0.1621999564187454,-0.2233906566726704,-0.0283288785630256,0.713668958472998,1.509391413380695,-0.0233273923726759,
0.4666667,0.3453576397452088,-0.1092505895407313,-1.1035900819808635,0.1958372170752645,-0.2267265884223442,-0.0180611954108019,0.6730518289081819,1.5077785462413469,-0.0245935416530681,
0.4833333,0.3782957862550942,-0.1103185161929209,-1.0587272185754868,0.2204113815593783,-0.2288174715732166,-0.0111632691872873,0.6307456047744037,1.5053883106748909,-0.0216966342122312,
0.5,0.4102354023237116,-0.1064871221205202,-0.9994978411442024,0.2394695755359639,-0.2295604521271382,-0.011181948050008,0.5913655424177198,1.5017249876206669,-0.02219745399763,
0.5166667,0.4328641105988816,-0.1081189972916862,-0.9239103209672382,0.233149958575044,-0.2346103762656855,0.0081907699657501,0.552937605339086,1.4987144065365816,-0.0108072096280427,
0.5333333,0.4518033087251978,-0.1055566190284412,-0.8348064794035797,0.2062667278538649,-0.237348918289783,0.0151974773255538,0.5228107351809468,1.4933636710617286,-0.0070748341927601,
0.55,0.4651738670195497,-0.1005972696240908,-0.73675714701397,0.1887703527540007,-0.2398662722943143,0.020978381134086,0.4982585152451171,1.4885033095767015,-0.0027958006918018,
0.5666667,0.47302806140916,-0.0945204991715568,-0.6342873230601924,0.1976689825367334,-0.2415938398541098,0.0213860225031098,0.4811773614792182,1.4849301908978072,1.793186180084014e-05,
0.5833333,0.4731495029893102,-0.088145717938035,-0.5231158021535676,0.1828272162281725,-0.2435140221246884,0.0216738491133793,0.4694985345972624,1.480966846966896,0.0024030174852331,
0.6,0.4701300702933906,-0.0789901126830227,-0.4151124421750709,0.1883046577197983,-0.244181902906226,0.0170512835029485,0.4651702608202493,1.4789599638949282,0.0026663232667096,
0.6166667,0.4661494924578464,-0.0747434616719401,-0.3168488467087681,0.1889420315422744,-0.2429615309941197,0.0140109579941521,0.4590074332437543,1.4800049127639163,0.0056956512813563,
0.6333333,0.4644956603465586,-0.0644354354085894,-0.2325120560923375,0.1777124075548201,-0.2423549227885002,0.0182302380537733,0.4552179694849023,1.4809307209203078,0.0082095624494051,
0.65,0.4653233361440259,-0.0530101285960601,-0.1700710679357294,0.1658812940633766,-0.2400861939029752,0.0220781329925211,0.4527836626095041,1.479258912790389,0.0096878153106069,
0.6666667,0.4700309657860733,-0.0459260603898264,-0.1371681992424157,0.1554260564334702,-0.241587917602892,0.0497515384941945,0.4462074447239621,1.4802936720781383,0.0201417701235131,
0.6833333,0.4760993155485652,-0.0433238341653633,-0.1332491159886705,0.1520588867808442,-0.2376162566544963,0.0538254848124692,0.4404224730765422,1.479807383729559,0.0203861176150557,
0.7,0.4846434441765425,-0.0420519106376738,-0.1546228843605692,0.1476930458388795,-0.2355031479573303,0.06478235520214,0.434480645547653,1.4802310400652658,0.0243431294914407,
0.7166667,0.4891434428185215,-0.0413291467560768,-0.1904332031560665,0.1409964351415349,-0.2346863532405516,0.0770294296980858,0.4292410290776222,1.480311699933048,0.0291746330044838,
0.7333333,0.4890178119245679,-0.0355872086448258,-0.2277435167283235,0.1159111848453621,-0.2409872183839881,0.1256612026433126,0.4228446932023711,1.4662337284514693,0.030845651198383,
0.75,0.4814315847418003,-0.0327958967653272,-0.2672195044750922,0.104269875910073,-0.2426864363862105,0.1321099525013303,0.4226943843999919,1.4636665671134093,0.0335748038747036,
0.7666667,0.4670101134393402,-0.0277047952482705,-0.3008301907484205,0.0958131458661198,-0.245253867552173,0.1332134395388976,0.4256360939191287,1.4612211636091597,0.0329927590839108,
0.7833333,0.4477898687832996,-0.0186129453000373,-0.3292384936606508,0.105853008224021,-0.2481307302356166,0.1344583211096896,0.4287695697444992,1.458825430604625,0.0294792229786199,
0.8,0.4221444163173898,-0.01052064593802,-0.3466168091048564,0.1095732852114618,-0.2515148192845444,0.1345508563722352,0.4328453795508162,1.4598834804385783,0.0262718921496879,
0.8166667,0.3971823627044629,0.0008244319285195,-0.35825589100002,0.1174649043471567,-0.2554141330193193,0.1361044395638153,0.4376930779739886,1.4621251366494108,0.0244735712109445,
0.8333333,0.3689155796400977,0.0082152649636702,-0.3620340228596376,0.1349602556368817,-0.2584439001588058,0.141026310815006,0.4460688666285513,1.4679910187938932,0.0236001012900305,
0.85,0.3431248822701004,0.0160247698487173,-0.3658973999160481,0.1796149564148999,-0.2593755729705495,0.1317312357758681,0.4585983430769184,1.4810508608339017,0.0282110557485466,
0.8666667,0.316043229604118,0.0237459504271051,-0.3608330900756742,0.2006329652496525,-0.2608746336470935,0.1317532775389915,0.4686132852746937,1.4805179732414917,0.0286008404794603,
0.8833333,0.2895842927874218,0.032187834176842,-0.3496844731019903,0.217909590655787,-0.2645686203909457,0.1270280919790641,0.4889378318625293,1.485734196714492,0.0286070833476618,
0.9,0.2625799983498757,0.0368957877519986,-0.3362613940107215,0.2362188010184888,-0.2653046634356235,0.1149733548610832,0.5075562829782251,1.4884472077132254,0.0268001525251854,
0.9166667,0.2340995498095533,0.0399265999946412,-0.3224659620135092,0.2561192149702643,-0.2611118912621487,0.0748172054980283,0.5325564716862421,1.4957522689857476,0.0197488987778172,
0.9333333,0.2056704350677234,0.0387352703612881,-0.3048525138926126,0.2703733458493725,-0.2628253488821395,0.0677758414843336,0.5519061579881251,1.494006270923584,0.0191578932921118,
0.95,0.1714923434763023,0.0380197836300073,-0.2808210300433422,0.2792313021301509,-0.2614037104876151,0.0376640720894157,0.5787419773637726,1.4968653001817966,0.0085984490338858,
0.9666667,0.1429596373347142,0.027481204608456,-0.2629796958528091,0.2888659412727068,-0.2552476067920634,-0.0096055928495455,0.6098222306587541,1.5067836876237588,0.0036737274854937,
0.9833333,0.1189739804210804,0.0192976906745381,-0.2468883507688402,0.296087899914626,-0.2611100888606302,-0.0094004339338296,0.6394238104681838,1.5040034147772463,0.003454981356084,
1.0,0.0962135421988857,0.0098965409811822,-0.2310331368644273,0.3019313711588484,-0.2642532994344366,-0.021487714810109,0.6752274614078068,1.502381646109647,0.0033503389190502,
1.0166667,0.0717664233726173,0.0031336388391226,-0.2116012027942087,0.3085953707281852,-0.2708989697305019,-0.0225458053102331,0.7165916171997506,1.498903315389764,0.007455357683064,
1.0333333,0.0461339076361891,-0.0055633694612221,-0.1949753256686082,0.3103749154148356,-0.270018784306225,-0.048941097124959,0.7624952197399599,1.502654813699529,0.0296556542984468,
1.05,0.0206527465034281,-0.0116153490825278,-0.1802247491482726,0.3217082168467803,-0.2733574977616606,-0.055975758899793,0.8104127865019782,1.5021956749946617,0.0342580376195392,
