Time,RHip_FE,RHip_AA,RKnee_FE,RAnkle_FE,L5S1_FE,RShoulder_AA,RShoulder_RIE,RElbow_FE,RElbow_PS,RWrist_FE
0.0,1.2627017378719152,-0.1482414254923587,-1.4583271964867555,0.1772989431978111,-0.3497617926828338,-0.20219627405296003,0.26305768917623124,0.30728138275165345,1.6830482866422132,0.12012720314570631
0.016666666666666666,1.2653446913510125,-0.15230017098429557,-1.4583465765585906,0.17672563690267437,-0.3442506474377034,-0.20012819963426653,0.27383491179761915,0.29921727601061804,1.6583958742444898,0.10156475121671471
0.03333333333333333,1.267385064117608,-0.15563507047306058,-1.4583462638065923,0.17618473397242712,-0.33943000043600596,-0.19834615496771354,0.2830696351796317,0.29234853899845775,1.6390772816322763,0.08540049976505125
0.05,1.268494079192068,-0.15777119839765,-1.458312583596933,0.175657203065744,-0.3357205695670684,-0.1970726153988816,0.28969015288995636,0.28754148305699123,1.6283192003655569,0.0735343299182512
0.06666666666666667,1.2687100683090813,-0.15864091865119534,-1.4582610419682311,0.17514636856528892,-0.33318999958247564,-0.1963974350096254,0.2933039091215058,0.28508011214001805,1.626276069834007,0.0669342914649751
0.08333333333333333,1.2683746439806716,-0.15855399407840448,-1.4582280461600134,0.17469950395038647,-0.3316042645682324,-0.1962742788104208,0.2942712153591506,0.28464875971120923,1.6302309316621948,0.06545772555610803
0.1,1.2679399528559587,-0.15802860473967614,-1.4582475368271193,0.17439098397184988,-0.33058963271768427,-0.19655474713987547,0.29353967728783276,0.2854953099240304,1.6359022965275916,0.06791947526711994
0.11666666666666667,1.2677496287936967,-0.1575752826434555,-1.4583266891995497,0.17426896045196788,-0.32982185166833944,-0.1970432023051675,0.2922919904817775,0.28669636031701723,1.6391863861994138,0.07242885867637956
0.13333333333333333,1.2678887705335198,-0.15752774006889858,-1.4584368577996043,0.17431414058107148,-0.32917145607183845,-0.19755429014912965,0.2915272364047159,0.28744379055056396,1.6375835603722564,0.07695941724009274
0.15,1.2681580179384129,-0.15797247126548986,-1.458524753151424,0.1744529735976177,-0.32875127847175944,-0.19795140491507213,0.29170104964746263,0.28728114438187274,1.630870528314684,0.079972970580163
0.16666666666666666,1.2681787349458669,-0.15877579361806812,-1.4585342838416395,0.17461023832167386,-0.32883738115443406,-0.1981505808589737,0.29255555408274847,0.28621455499156084,1.6209388422371702,0.08080508836331975
0.18333333333333332,1.2675861902801837,-0.15967468706045818,-1.4584257930685252,0.1747460577318603,-0.3296907222636722,-0.19809866003469356,0.29326900235975817,0.2846398516722595,1.6109085256563773,0.07961012196996423
0.2,1.2662259622152343,-0.16039045544619265,-1.458186144151788,0.1748404160961123,-0.3313694660802861,-0.1977571429023014,0.2929405200840152,0.2831028318607466,1.6037806870272833,0.07694883099226577
0.21666666666666667,1.2642606722271093,-0.16072483082237096,-1.4578287853793561,0.17483798742680137,-0.33363407191179695,-0.1971183742871866,0.29120722753799005,0.28201287046882495,1.6011191035280692,0.07333518515885752
0.23333333333333334,1.2621339515321466,-0.16060373651707874,-1.4573841182833212,0.1746036361590737,-0.3359941644800787,-0.1962486481731303,0.28864856688355894,0.28147005302459444,1.602347960662928,0.06903980112169888
0.25,1.2604083432230542,-0.16005811258224234,-1.4568835583571407,0.17394048902953363,-0.33787035135191057,-0.1953185868801095,0.2866987155788985,0.28128773796303946,1.6050352620633992,0.06422775082095265
0.26666666666666666,1.2595522981614746,-0.1591689968769749,-1.4563467447244403,0.1726858808818383,-0.3387946763108944,-0.1945759593978578,0.2870392938179076,0.28115412779624954,1.6060882285767792,0.059267364638319844
0.2833333333333333,1.2597666729299306,-0.15802441986217403,-1.4557820102449863,0.1708446184532405,-0.3385656994812307,-0.19425221263717496,0.2907532176462374,0.2808007685277659,1.6033335429227267,0.0549132677970091
0.3,1.2609162518316623,-0.15671712163441537,-1.4552002727312268,0.1686755329739515,-0.33729766492525537,-0.1944463790277667,0.29769300966482,0.2800876263264127,1.5967147013378218,0.05213115507249535
0.31666666666666665,1.2625903103104161,-0.15536998722713982,-1.4546301910369397,0.16665016924037399,-0.3353485682207138,-0.1950554889257305,0.30641448363769574,0.27900671884151,1.5884821435158147,0.051612569881837066
0.3333333333333333,1.264270130229944,-0.15414960061376964,-1.4541210383463992,0.16527200551502186,-0.33317044031959686,-0.19579993691704378,0.3147164508092396,0.2776535741031019,1.5822374776139054,0.053333188017793146
0.35,1.265533914756931,-0.15324087890979862,-1.4537306026169228,0.16484679315332232,-0.33116518262578143,-0.19634084943990895,0.3205099059193528,0.2762007191443321,1.5812763775938725,0.05653435391439836
0.36666666666666664,1.266203491218336,-0.15279064280733234,-1.4535063232300922,0.16534072350946152,-0.32961178142652325,-0.1964343170349863,0.3225886382624339,0.2748749214511609,1.5870562993798119,0.060177838864677806
0.3833333333333333,1.2663666669854081,-0.152851306904292,-1.4534693836619894,0.16640403739829854,-0.32866329790425725,-0.19604395373013928,0.3209727159726693,0.27392391707238306,1.5985428410393305,0.0635157574815125
0.4,1.2662862298724842,-0.15335549564932516,-1.4536073628186013,0.16753175331731635,-0.32835905719201075,-0.19535469881380738,0.316765591223076,0.27356589665224995,1.612678959347997,0.06632186535460417
0.4166666666666667,1.2662656488726567,-0.1541375429563667,-1.4538783958564965,0.16827086677854128,-0.3286149018199853,-0.19468422614682288,0.3116720465110844,0.27393415428397677,1.6256564377477485,0.06866887751635439
