Time,RHip_FE,RHip_AA,RKnee_FE,RAnkle_FE,RShoulder_AA,RShoulder_RIE,RElbow_FE,RElbow_PS,RWrist_FE,L5S1_FE
0.0,0.0060926131552201,-0.0973808567998631,-0.2487254469894435,0.0398346530825864,-0.2926337203628004,0.5287712707195552,0.3562924202006688,0.9880309934010804,0.0207659159210554,
0.01666667,0.0090891909391178,-0.0990879738132142,-0.2529832248235735,0.0519722200362084,-0.2912709074180499,0.5263275842702239,0.3553300714819921,0.979911250132839,0.0172468195458335,
0.03333333,0.0078580381282219,-0.0944798778549471,-0.2458988197687941,0.0615778128857539,-0.2926969190840809,0.5253207046974129,0.3597238799289566,0.9834688165318344,0.0179164428640963,
0.05,0.0088261706935068,-0.0960053443158763,-0.2481573760027739,0.0699274397529609,-0.2928595251273039,0.5402083489052247,0.3557701445591764,0.979841430155975,0.0262013918434816,
0.06666667,0.0077211601580355,-0.0959763624255152,-0.2469517027300291,0.0749117871591219,-0.2925554458365069,0.539861895987249,0.3582522266812554,0.980706150915882,0.0202093405455041,
0.08333333,0.0084199837073487,-0.0974983467800537,-0.2458796808372826,0.0772845076484026,-0.2920077698948115,0.5376728680856151,0.359227537262155,0.9830059337466558,0.0160462012702013,
0.1,0.0099850029943195,-0.0988997627426669,-0.2473944814166199,0.0814794019677149,-0.2903761100972752,0.5367736405956002,0.3580951913799389,0.9793673002945636,0.0143459067488962,
0.11666667,0.0117941940181772,-0.0995682086618162,-0.2484450228441304,0.1014489513782217,-0.2869432258312519,0.5331843029210329,0.3540067010584745,0.9641109572021302,0.0070572323727208,
0.13333333,0.006541850432708,-0.0944758156011131,-0.2410696431287098,0.0845284303862935,-0.2920983692381508,0.5365053435215287,0.3615073575405435,0.9670257095873712,0.0111992411213026,
0.15,0.0160679758234163,-0.0981499188559948,-0.249002470186176,0.1009222150242271,-0.287481352378478,0.5341182425664092,0.3517710559361186,0.957722613189524,0.005588910085897,
0.16666667,0.0107055042310742,-0.0948020631914043,-0.243558314043248,0.0892334811298381,-0.2935173857990729,0.5538225549886221,0.3549320367542371,0.9718701873544748,0.0210637935334213,
0.18333333,0.0169774194236749,-0.0982206963204863,-0.25088684702715,0.101780521001001,-0.2918199658350457,0.552376339216637,0.3533235955953389,0.9669085239926022,0.0151524026268247,
0.2,0.0142732233848615,-0.0916484275914428,-0.2425894369205041,0.0971863463124465,-0.2939779137860248,0.5539804763935998,0.3545783201249804,0.9629821265875604,0.015277128916627,
0.21666667,0.0187855068758466,-0.0947538825047384,-0.2479696496101598,0.1094765929237037,-0.2928213251059656,0.5515201798203101,0.3554374512934247,0.9537500720715866,0.0111094411387607,
0.23333333,0.0161113650576867,-0.0928218672508971,-0.2433267482959494,0.1029416419520618,-0.2950039158842522,0.5563164618909162,0.3586614939990104,0.9562477909475,0.0162966626501137,
0.25,0.020947462451854,-0.0963455838617149,-0.2508924139293321,0.113139462366855,-0.2930904925757349,0.5536977396870278,0.3580971150818405,0.9479657596350252,0.0120198877797404,
0.26666667,0.0210252142520365,-0.0968418432763111,-0.2522023563131837,0.1125706236098474,-0.2932211318665101,0.55310526987008,0.3604603415035891,0.9456814123216228,0.0112714902474194,
