Time,RHip_FE,RHip_AA,RKnee_FE,RAnkle_FE,RShoulder_AA,RShoulder_RIE,RElbow_FE,RElbow_PS,RWrist_FE,L5S1_FE
0.0,0.1852852386374469,-0.0957857295360978,-0.1266041342249951,0.1438480542553424,-0.1552342150780787,0.0154782105686773,0.8954940508015055,1.101098908613244,-0.1248151743596948,
0.01666667,0.1796535479135896,-0.0899315243424428,-0.1197279574219542,0.1345043990236727,-0.1416365543669244,0.0102547453755445,0.8895185981083132,1.1010201700039024,-0.1244834722664252,
0.03333333,0.180728967089725,-0.0841974300899161,-0.1157788274524713,0.1267994796779258,-0.1174853089914418,-0.0266460589763231,0.8723627812514091,1.0948142970229997,-0.0662256419625744,
0.05,0.1825090484651205,-0.0813162623773395,-0.1181047593296975,0.1318069186627552,-0.1087965112434972,-0.0324141086094473,0.8692349030460157,1.0872722235287149,-0.065427609011656,
0.06666667,0.1859186798840524,-0.0792310452633509,-0.1190754329198404,0.1277257796681001,-0.0929112677275732,-0.0673993380108959,0.8664225451137317,1.090738210058397,-0.0414090105791871,
0.08333333,0.1896492955038503,-0.0791751601697679,-0.1216093029750833,0.1318967676890491,-0.0890468062980984,-0.0755858518167321,0.8671449414289882,1.0716843841173307,-0.0402768772780739,
0.1,0.1941158707415877,-0.0781722491266102,-0.1249254392003809,0.1284965320756124,-0.0829849008148037,-0.0963834953801279,0.8692043470432022,1.0680856857183862,-0.0233563379601885,
0.11666667,0.1972390875216149,-0.0782388295978494,-0.1252958937116972,0.1324924101655112,-0.0782681783564192,-0.1130948175427207,0.8775371773852868,1.0520991254903185,-0.0287700004085575,
0.13333333,0.205052293202808,-0.0791311028234598,-0.1315428590735747,0.1283284240564554,-0.0726351482668939,-0.1280570747505881,0.8840346119810584,1.0496194442431583,-0.0243358113258871,
0.15,0.2118289136327883,-0.0786772817877574,-0.1364262721692306,0.1310856894491695,-0.0713957292275948,-0.1317830994563215,0.8908445140945448,1.0431449958081684,-0.0242350864548923,
0.16666667,0.2167873200357439,-0.0777617974284248,-0.1361714671884089,0.1261864273676421,-0.0638572430830546,-0.1441455487679374,0.897199706625207,1.0390753543444935,-0.0234522891811462,
0.18333333,0.2252986752200931,-0.0801113669978424,-0.1442187581742086,0.1343856450760378,-0.0559491272698027,-0.1573552325602172,0.90202785456823,1.0374500850700137,-0.0228117514258021,
0.2,0.2287131726169796,-0.0808025053388603,-0.1422986502546562,0.1362768831553671,-0.05043854546634,-0.166552815252668,0.907378326498366,1.0261258122262895,-0.0192934537132459,
0.21666667,0.2319612598510054,-0.0817902808867447,-0.1452449648250245,0.1388265943424999,-0.0479244372506187,-0.1696739296090783,0.9118572356288616,1.0181950219680604,-0.01802535315475,
0.23333333,0.2368675290804137,-0.0839232163496805,-0.1470579749783514,0.1437937410052837,-0.043307982386965,-0.172984939278764,0.9143841404241256,1.010569324513325,-0.0158949461503016,
0.25,0.2391631924105542,-0.0870017483375335,-0.145262995297928,0.1420659154858247,-0.038497461920321,-0.1752638483207501,0.9188109436224674,1.0036820079718003,-0.0114176024056122,
0.26666667,0.2444391422722884,-0.0894182340050055,-0.1508051192152315,0.1475184315813369,-0.0356230509008777,-0.1746894077549753,0.928226072530467,0.9945177757288284,-0.0093404659915274,
0.28333333,0.2473945123089477,-0.091337550766808,-0.1486168247009493,0.141474054265187,-0.032129293913868,-0.1727980064873609,0.937162615926008,0.9872405774160836,-0.0051808343044224,
0.3,0.2513607686707817,-0.0913790353232658,-0.1484508849043221,0.135768284961091,-0.0297556826085371,-0.1710462696080837,0.9469146284607604,0.9740231328427518,0.002770999388598,
0.31666667,0.258589393248713,-0.0899875759404364,-0.153640348814698,0.1320938666742793,-0.0275127243820824,-0.168318496265471,0.951227571440157,0.9547103670613324,0.0106862757641721,
0.33333333,0.2659085548617294,-0.0894336283326069,-0.1588753850171728,0.1272594589333608,-0.024215020579015,-0.173042730795489,0.9543508601277496,0.9431170660251134,0.0261524575236447,
