Temps,RHip_FE,RHip_AA,RKnee_FE,RAnkle_FE,L5S1_FE,RShoulder_AA,RShoulder_RIE,RElbow_FE,RElbow_PS,RWrist_FE
0.0,0.018391686568553004,0.02167463248262061,0.11856492317865591,-0.1340607130902568,0.007424456211823089,-0.09807294796774735,0.04190464457865095,0.49785135606972086,2.2053312777429315,0.20608862155685678
0.008333333333333333,0.01839700886569193,0.02159424101009196,0.11873726397898118,-0.1340770763004395,0.007287281843441035,-0.09667428258081347,0.04167112007360734,0.49740774275677574,2.2056906163423093,0.20618768478276733
0.016666666666666666,0.018711822293021926,0.021701483063829054,0.11881250873173671,-0.13408542507588542,0.007779363090478649,-0.097782892503713,0.04167786299892648,0.497365814893147,2.206115200043681,0.20610839227229294
0.025,0.017819857050108613,0.021657373062827577,0.11944325034364323,-0.13537084187340434,0.006982188047303253,-0.0973193392775736,0.0425604356886962,0.4969955385629393,2.2046436504868074,0.2072728190098145
0.03333333333333333,0.018881851008763058,0.02224676223242251,0.12005441435993881,-0.13611182791446402,0.007727303120117029,-0.09635938114056734,0.0444894976043279,0.49757746777332446,2.2037516701756226,0.20724365301350334
0.041666666666666664,0.01750753041017621,0.02213665882171947,0.12032460793455352,-0.1362625958730051,0.006477349056283982,-0.09683392185735827,0.044796553140684724,0.49774904383223867,2.2037179283344956,0.2070413138300688
0.05,0.017525017650178207,0.022134483667258974,0.12032431331775642,-0.1364926411344387,0.006145625356625476,-0.09605732827064023,0.04428258709256677,0.49792638538642653,2.2038180884786036,0.2068384914381296
0.058333333333333334,0.01742418233793337,0.02230637984355518,0.12030145106351837,-0.13640711411228243,0.005854152681791879,-0.09609540518782607,0.04488824793119651,0.49807506349990427,2.203551075297152,0.2072387224660085
0.06666666666666667,0.01741027962804147,0.02237727846063889,0.12043284742518755,-0.13641501052714955,0.005750772064948104,-0.09669395272153286,0.04474556796561024,0.49820611744952553,2.204632977980378,0.2070583710759868
0.075,0.019228334174993294,0.022543502954307237,0.12014441828373783,-0.1364521324873139,0.007331766201263129,-0.09561740766639983,0.04490491775709966,0.49846998149244753,2.203919046295878,0.20679482573848618
0.08333333333333333,0.017330321326242997,0.022217483900669736,0.12026364284725471,-0.13643773718514335,0.005327451007964158,-0.09627386637566158,0.04397512141599707,0.49871619816011836,2.2052926964894217,0.20748736875140017
0.09166666666666666,0.019384153002148026,0.022458893389358314,0.12007282400462756,-0.13637859962879056,0.006756965116542587,-0.09571212336154644,0.04440268260826096,0.4989774915314385,2.2058211189621426,0.20725188620083523
