Temps,RHip_FE,RHip_AA,RKnee_FE,RAnkle_FE,L5S1_FE,RShoulder_AA,RShoulder_RIE,RElbow_FE,RElbow_PS,RWrist_FE
4.9,0.08909474624860828,-0.04366342149158863,-0.16908222522944552,0.04069541715585457,0.1861896818051,-0.6220583238224595,1.5376635770446487,0.9013262087448537,1.265582379303077,0.6857719877551763
4.908333333333333,0.08445898533021909,-0.04146943145871772,-0.17158195123073924,0.03895607453103433,0.18492708936669405,-0.6162277062716739,1.5242474106781132,0.8849478104696725,1.2552751774233808,0.6826672602538546
4.916666666666667,0.08134730241067488,-0.04154180867202182,-0.17308408217436305,0.033514470371387634,0.18688307147098265,-0.6120026485372019,1.5134396692775627,0.8682715992112867,1.2464654953191145,0.6788582487230289
4.925,0.07521270967743254,-0.03953227801660067,-0.16923973592838754,0.024093576213075146,0.18651960170244097,-0.606682696378295,1.503742232061456,0.8513523924551568,1.243148910110031,0.6724771474662178
4.933333333333334,0.0742473205193474,-0.04322246242115656,-0.17322564534775206,0.017945373701730404,0.1872073207698912,-0.6029826932782325,1.49981967497653,0.8353223067699063,1.2339972895788345,0.6679509344225307
4.941666666666666,0.07399132823296863,-0.04769311441017666,-0.18009537555639177,0.008997743556567633,0.18796325139264958,-0.5945440115749737,1.4943859491018159,0.8134399085389281,1.2276202671233913,0.664450563920445
4.95,0.07387406772738482,-0.05261602027329405,-0.18547963950700452,0.0032283903910717117,0.18900877803601576,-0.5867718780665231,1.4885888850859115,0.7866590009494066,1.2344236599212597,0.664858315718082
4.958333333333333,0.07382518264462302,-0.058093778135967666,-0.19072947641796167,-0.0037415667231314224,0.19008729943903327,-0.5776032567405109,1.4827364207360108,0.7649658427263496,1.2136179301079209,0.6545469677095616
4.966666666666667,0.07374185219299435,-0.06288062405341005,-0.19653556719893897,-0.011911569562077142,0.19071979098874442,-0.5724303661479253,1.4752743715234016,0.7476835969421401,1.1926512670084681,0.644400990071233
4.975,0.07403713451521438,-0.0688101112964749,-0.20317757280753718,-0.020561677553174694,0.19240779040599737,-0.5634811920231999,1.468535437571102,0.7251815570598643,1.168020309867448,0.6343439270859668
4.983333333333333,0.07382620489197099,-0.07347547005541365,-0.2082042894918372,-0.03153328204242772,0.19310403707329932,-0.5556067154546083,1.4618135980008335,0.7051230236650484,1.1474721552334497,0.6188779027248429
4.991666666666666,0.0713445291878763,-0.07749153816030668,-0.21266081224196318,-0.04223733487080167,0.19278278758985082,-0.5488339409547597,1.4567552936691412,0.6838353026327157,1.1296306818647524,0.617766417727168
5.0,0.06949417107265374,-0.08224846536168792,-0.21791526155627536,-0.051700438850574675,0.19323938808307087,-0.5426953856424994,1.4487042721070023,0.6651806917649431,1.1139436051975655,0.6170062001256077
5.008333333333333,0.06834898795321005,-0.08566507591660073,-0.2220298562338742,-0.061648267874708666,0.19500845870955558,-0.5374472944138522,1.4401473407709098,0.6475476253418897,1.1082384236637217,0.6184558270208601
5.016666666666667,0.068150834672183,-0.08726835380976727,-0.22525924397671235,-0.07224619040151176,0.19686935297720212,-0.5322321884933336,1.4295851293943165,0.6332375095792145,1.1027628168516426,0.6209770157485761
5.025,0.06707176890724847,-0.08798673250932212,-0.22752447788693095,-0.08401337136753735,0.1987780956235247,-0.5276021808345304,1.4192622898933909,0.6181959266094437,1.099595602791069,0.623399703961242
