Time,RHip_FE,RHip_AA,RKnee_FE,RAnkle_FE,L5S1_FE,RShoulder_AA,RShoulder_RIE,RElbow_FE,RElbow_PS,RWrist_FE
0.0,-0.007142709182387066,-0.005582673449374996,0.11087430340376883,-0.18320504425666634,-0.007408030095989651,-0.3468669941970279,0.3604050079439986,1.0364535870889358,0.9837567527635422,0.2663244389697417
0.008333333333333333,-0.007355568664185465,-0.005578120936784386,0.11124099033296644,-0.18328438221718152,-0.0071225089664627905,-0.346654265589552,0.3617021973612816,1.0364611342372014,0.9832522306924864,0.2664549152120011
0.016666666666666666,-0.007647417818370829,-0.0054635056777813966,0.11165010691057088,-0.18349533384600944,-0.006833334843590887,-0.34631476781749904,0.3619896640470898,1.0367470473511644,0.982643323771877,0.26602046633484516
0.025,-0.009067820385033128,-0.005696032337927079,0.11201327152422433,-0.18369733919566192,-0.0076514419895467155,-0.34693445370029535,0.3652994846650439,1.036020887094528,0.9746382624957701,0.25804329383101804
0.03333333333333333,-0.008773911812174004,-0.006237138610441152,0.11189193117180542,-0.18280382474971602,-0.007351993211206902,-0.34700673072500415,0.3675277174881462,1.0367147097105749,0.9730364903217592,0.2587769626449909
0.041666666666666664,-0.008749930464715984,-0.006277094808215,0.11241327541696752,-0.18448418833746716,-0.0070510861899724985,-0.3457667523098997,0.36864042159203403,1.0371742399830544,0.9730061658697625,0.25921557688649643
0.05,-0.00870999102807728,-0.006363663440164161,0.11262910195124802,-0.18472419618335847,-0.006878536155675313,-0.34591435882216887,0.36929116839688564,1.0377267668003194,0.9738115556425817,0.26009138688939104
0.058333333333333334,-0.00879769573509416,-0.006670686196454206,0.11268122296837582,-0.18470371982598477,-0.006981715765275704,-0.3456317994845635,0.369930511527131,1.0382839612065338,0.9750605652830466,0.2609022958667803
0.06666666666666667,-0.008766230135581117,-0.006594228780522516,0.11273371769685919,-0.18472020404635228,-0.00697086397555904,-0.3454159176557882,0.3701754149573959,1.038630142101662,0.976471802295566,0.2612542271725082
0.075,-0.00855251492490734,-0.006501622889553846,0.1125990594196548,-0.18474785608216032,-0.006993133655108301,-0.3453693731370138,0.37113500824797924,1.0389671259447235,0.9769198789076324,0.2615619654166923
0.08333333333333333,-0.008469956813287993,-0.006453169023157142,0.11241259505904118,-0.18465792499311226,-0.007220647357933159,-0.3442055965233568,0.37120567934606485,1.038818641857544,0.9779476086913084,0.26190097085807634
0.09166666666666666,-0.008244715030274604,-0.0064945927808898385,0.1121349837342954,-0.1845921868009022,-0.007427177796497929,-0.34354254326112943,0.37182638186375966,1.0387498501944576,0.9793262495151925,0.2617643875283436
0.1,-0.008237987116700558,-0.006454324792184988,0.11196814999947151,-0.18448703067698768,-0.007798790638559976,-0.34362866652997254,0.37233724791569184,1.0384767659138114,0.9782308920539604,0.26086132251935457
0.10833333333333334,-0.008016650296950546,-0.006405914721012037,0.11167457438860051,-0.18443073758204562,-0.007934459471949545,-0.3426716903122915,0.3726692039786112,1.0381096816770632,0.9780807353046346,0.2605573141656471
0.11666666666666667,-0.008161579180458742,-0.006353270227381125,0.11154323757006454,-0.18423879612564475,-0.008310685718356655,-0.3426176811930099,0.3735701252436936,1.0377487850745477,0.9774112243345315,0.2606630564750609
0.125,-0.008008642426569233,-0.006225389099287483,0.11126105239907103,-0.18427882021907582,-0.008677514071635166,-0.3422885548614297,0.37403872049159564,1.0372769132585635,0.9771427763570033,0.2593578943194379
0.13333333333333333,-0.007876738430223674,-0.00620131492607657,0.11122579062082912,-0.1843258878824201,-0.008638740119535332,-0.34188580130643226,0.3741768645615155,1.0370712324373612,0.977003137210136,0.2598195472531
0.14166666666666666,-0.007743636705344581,-0.006309787146523381,0.11120713157870285,-0.18424877635282563,-0.008904034615918684,-0.34181352376484475,0.37434433758834684,1.0372091656812426,0.9767873659818723,0.2600698723378123
0.15,-0.007702938074697319,-0.006411933116260867,0.1112316059577205,-0.18421345265330263,-0.00915900180378704,-0.34148304968087567,0.3737460765768684,1.0372439947922856,0.9767384182828855,0.2602502762374606
0.15833333333333333,-0.0074118392048249234,-0.006358314348300373,0.11106505846801536,-0.18416873867200284,-0.00925264841956662,-0.34171366914969115,0.3743804451469349,1.0375684063211001,0.9762850255859978,0.2608794960517173
0.16666666666666666,-0.007615012725013508,-0.006504429641846699,0.11132954409017808,-0.18427460089946057,-0.009945400647675042,-0.3413786040642459,0.3745005147386409,1.03772120470969,0.9756847316404798,0.2614113149787911
0.175,-0.0073883119266462925,-0.0065354404740489685,0.1111658888062278,-0.18416114288155605,-0.010115572857126045,-0.34137457396208704,0.37457648185434844,1.0385886017443107,0.9756037478166992,0.2622522119795619
0.18333333333333332,-0.006969336758688701,-0.006601048839695328,0.11101991082927838,-0.18391743581173556,-0.010167771069505982,-0.34149811465053803,0.3744645586846203,1.0382818715828148,0.974903052650231,0.2615884569908405
0.19166666666666665,-0.006702542622991456,-0.006502886270132222,0.11100863181199838,-0.18404703436423592,-0.010346948000181783,-0.34142507923283766,0.3742060003995558,1.0384743465122706,0.9740144857506178,0.26136937192786774
0.2,-0.006458979771063029,-0.006595222939425765,0.11096721638065826,-0.18386629016374298,-0.01048928443719602,-0.3412051915094462,0.3748132686229656,1.0385167653498621,0.973004045296496,0.2612130614567957
0.20833333333333334,-0.006489868603245587,-0.0065435276284629825,0.11117203215393126,-0.18410114338209477,-0.010756266710549236,-0.3410850832263942,0.37470891756303776,1.0385335051466131,0.9729010002822726,0.26189723569204565
0.21666666666666667,-0.006171638906726362,-0.006345028717311035,0.1113964489703692,-0.18429848602103505,-0.010820479854317989,-0.34078564107651144,0.3748545698705876,1.0384647645199216,0.9728344642386043,0.2615973823160721
0.225,-0.005923774823929443,-0.006127148475650107,0.11165897850050041,-0.18442310847845067,-0.010884086344504785,-0.3405976427333574,0.3749665252600426,1.0385934595397799,0.9722406781090089,0.2613417008261564
0.23333333333333334,-0.005810826259501973,-0.005870905811416815,0.11198235016984251,-0.18466253321178897,-0.010904879388295215,-0.3399046137663503,0.37506302562370875,1.0387192990562635,0.9727487936970489,0.2615793580877992
0.24166666666666667,-0.005638585282348102,-0.005701796692798762,0.11249315310165707,-0.18492388592045916,-0.010865401682471541,-0.338973733234718,0.3742563384245733,1.0386809110030637,0.9743924502693815,0.26139869147988104
0.25,-0.005580556031640593,-0.005446180568522444,0.11311835399561809,-0.18515716892895484,-0.010495286547677951,-0.3386348217652753,0.3740094704898545,1.0389150773869853,0.975881758654755,0.26170034199561143
0.2583333333333333,-0.005261990333038705,-0.005396100366741589,0.11353190937432477,-0.18532694931518456,-0.010198229379486088,-0.3380831708877817,0.3734321590788824,1.0389257489663852,0.9761044991685526,0.2614139222870601
0.26666666666666666,-0.00501892227193445,-0.00518700035984505,0.11394093553825176,-0.18561700698803998,-0.010073941473189699,-0.33764637666665087,0.37345864903724185,1.038823670839278,0.9768430918952764,0.2614468699081002
0.275,-0.004795033033845847,-0.005112955261768742,0.1144973354228993,-0.18581833633671965,-0.009885448352116697,-0.337302154112659,0.3738349368018636,1.0386495809989982,0.9774484639615886,0.2611354434735559
0.2833333333333333,-0.004726972744247559,-0.005016456733041823,0.114858846778081,-0.18611548917180432,-0.00973013357773666,-0.3367565964391753,0.37362473365565174,1.0382511654203845,0.9773204520148628,0.26132110376583
0.2916666666666667,-0.004867255400952999,-0.004995337117956693,0.11544984875334041,-0.18634087529248383,-0.009842433301204174,-0.33671813654783905,0.37283274392945964,1.0380044446680456,0.9779730948560448,0.2615386508731665
0.3,-0.004598989339146505,-0.00484022556446779,0.11567733585091602,-0.1863630132572288,-0.009464343129522186,-0.336701975615751,0.3733198441032446,1.0380545726927235,0.97743623896525,0.26126264009907685
0.30833333333333335,-0.0045474059511931226,-0.004611602022611305,0.11605654306903651,-0.1865379335802168,-0.009317706454806398,-0.33640568647385727,0.37332220239470015,1.0379643762602464,0.9785068934904444,0.2611740569746646
0.31666666666666665,-0.004573552271582773,-0.004476787750655763,0.11617886780294087,-0.18650308529061618,-0.009399433106875419,-0.33637046197397724,0.3722603402491878,1.038201027455251,0.9786794453331575,0.2611188358063864
0.325,-0.004388310488968155,-0.004345427194186613,0.11614014180553607,-0.1864591750110119,-0.009059724432402327,-0.3363037940799625,0.3720078607330902,1.0385234068388578,0.9791991276783137,0.2604001039886369
0.3333333333333333,-0.004530947118362771,-0.004413248503101893,0.11622311644005094,-0.18644509045186738,-0.009329285736851059,-0.3367812382034566,0.37216728800555815,1.0387595045352251,0.9796401417741238,0.2598758876331068
0.3416666666666667,-0.004450127762845441,-0.004213008953305426,0.11598389886457824,-0.18627976073734054,-0.009181355540014405,-0.3363624375978133,0.37142178223602695,1.0388464048904587,0.9798865291594168,0.25944268367141277
0.35,-0.00453334271713275,-0.004278716324184735,0.11577516585978923,-0.18644157330917907,-0.009504314521752372,-0.33658723517381545,0.37120040641508656,1.0387527571631185,0.9800315145216066,0.25943303211630236
0.35833333333333334,-0.004562483053866876,-0.0042148345562077775,0.11554100447196794,-0.18615202661886596,-0.009096368495033712,-0.3361493166187854,0.370480816741907,1.038482955577208,0.9810575869671653,0.25922062796936984
