Time,RHip_FE,RHip_AA,RKnee_FE,RAnkle_FE,L5S1_FE,RShoulder_AA,RShoulder_RIE,RElbow_FE,RElbow_PS,RWrist_FE
0.4583333333333333,0.24665116172565818,-0.036722934237504355,-0.9212756338106467,-0.28127291663015463,-0.2075893159414015,-0.10109010675958847,0.1391704574762311,0.6444828261423874,2.1582348845737744,0.09029240083136945
0.4666666666666667,0.26805206308557944,-0.030691803539449333,-0.9090783542060515,-0.27047737081959955,-0.20559693055108338,-0.1008047181518472,0.13263465211292197,0.6239959711046876,2.156433157936832,0.09538756061500304
0.475,0.28848316811356006,-0.025395992994785545,-0.8937500743378456,-0.260008010185232,-0.20348617124742394,-0.1004504546293376,0.12486188309253157,0.6051484732653436,2.1554594890285665,0.1013504031719036
0.48333333333333334,0.308169053837341,-0.019936414254368536,-0.873367112721911,-0.25012254816293594,-0.20028289640999142,-0.1008414459748407,0.1161031152366225,0.5869792426735414,2.1555867379990024,0.10670008526293917
0.49166666666666664,0.32579333776818,-0.01429964377273841,-0.8490254416111582,-0.24146567864172602,-0.19752294659315994,-0.10132547067531247,0.10728506943291308,0.5702987944083062,2.1579255906156942,0.11028058946457614
0.5,0.3428642911610823,-0.009375395300069967,-0.8215406938224586,-0.23283192882105105,-0.19473719870263,-0.10182403623024538,0.09713282769991186,0.5543372603417043,2.1581451502329485,0.11695905766573049
0.5083333333333333,0.3589235511552791,-0.00479636352705544,-0.7904236913025506,-0.22333550372640212,-0.19199287458752656,-0.1027689327885798,0.08940959578821965,0.5399379631495173,2.1586756923252404,0.12165735802579761
0.5166666666666666,0.37170406969997877,-0.0002566252065873058,-0.7552380047672689,-0.21486676749669636,-0.19062887072634585,-0.10363435375945412,0.08253841964004938,0.5258906643891877,2.1602948933685875,0.12604107334995698
0.525,0.3835250959033924,0.0038275298414364727,-0.7170626174629968,-0.20649436959457496,-0.18827628489460047,-0.10432691897269208,0.07615028625178102,0.5123640366526487,2.159469955908604,0.13112733641722765
0.5333333333333333,0.39336310209051717,0.007282731987604588,-0.675270196929528,-0.20358261434078673,-0.18673355614639636,-0.10492124579341619,0.07224450397260278,0.5003992932781297,2.157353515646818,0.13619858391931713
0.5416666666666666,0.4013278334057435,0.009310873040936784,-0.6313613741370446,-0.1942680028545577,-0.185243386688536,-0.10624397911195733,0.06774350546572198,0.48906390460839816,2.159253321835564,0.14138971140736845
0.55,0.40649222855881145,0.01108179886158797,-0.5833304474030051,-0.19036929867117902,-0.18462634211888154,-0.10662859407275199,0.06320171431918051,0.4786159791210326,2.1597205622798694,0.14806848010165832
0.5583333333333333,0.4097891981197431,0.011505261524380203,-0.531960237770077,-0.18282568672939128,-0.1848542000002877,-0.10714114086041163,0.060134174030038456,0.46871024970758735,2.1572153836194876,0.1512303684634564
0.5666666666666667,0.4133786785783547,0.010960307353779578,-0.4791847226208414,-0.18040426127054857,-0.1835793961406959,-0.10733833975453247,0.05705801455083162,0.4598040332412238,2.160807077458211,0.15139364922913204
0.575,0.41614908331612005,0.009586794078289605,-0.42584252484667046,-0.17769423553245775,-0.17499115313327523,-0.10713893224459982,0.05407211761940869,0.45167181929729006,2.153807437011825,0.15072498354450684
0.5833333333333334,0.4158511195018762,0.00831961746569509,-0.3695546122186104,-0.1774967047395528,-0.17427128401785277,-0.1068981366388219,0.05026636029232168,0.44490540018144714,2.156924035129017,0.15159066914111247
0.5916666666666667,0.4180202814988761,0.008021877769035768,-0.31353647603598994,-0.18386828974635955,-0.17053759364923254,-0.10604515605778804,0.045241037184855275,0.4390022273840283,2.1586746786111215,0.15361961477449643
0.6,0.41617541488005355,0.00733958044401991,-0.2552255834276726,-0.1964197715556812,-0.169078599226059,-0.10429626550312708,0.04043125542550718,0.4334025250720135,2.1615874398344133,0.15529309357920693
0.6083333333333333,0.41183165050512976,0.005945075666073944,-0.19762211777870328,-0.21137438154123953,-0.16897591803291442,-0.10388661965480982,0.04661031774845053,0.43237391212423437,2.1532594488399783,0.16134144332902017
0.6166666666666667,0.4072828784418182,0.005711339391708657,-0.14230007853771687,-0.22764460660320876,-0.16951199951429297,-0.10315747631345712,0.03159310665659866,0.42723255880891536,2.1616552328268224,0.16068469491235765
0.625,0.40298478545691574,0.005971013634972192,-0.0918959394748432,-0.23695837547867363,-0.1699874680700508,-0.10120057753616468,0.028834957093206135,0.42456140225848943,2.171885552782616,0.15996609173858145
0.6333333333333333,0.3985140022980151,0.006180117906119867,-0.04728548438635367,-0.2403833089958919,-0.17060623163976668,-0.09957442445853913,0.016651507810431707,0.4221919739416297,2.1760538768506854,0.16333271014388792
0.6416666666666666,0.395155448571651,0.006597131451131926,-0.008626122679948807,-0.241507705004991,-0.17065366608448193,-0.09778990410885238,0.008670727689612946,0.41885394516177465,2.1801581404935786,0.1625298805767352
0.65,0.3916475614244071,0.006526093479704982,0.024024448430562954,-0.24384472076982008,-0.17061510904510852,-0.09571255591750863,0.0013529433011297356,0.416722263957491,2.1843168871181358,0.16322626011626154
0.6583333333333333,0.38962028460931714,0.005697449642836783,0.04848418277199138,-0.24637255660242688,-0.170198426294068,-0.09192203450730031,0.010589865630293063,0.41768542940537595,2.1691489211365798,0.16709516771494157
