Time,RHip_FE,RHip_AA,RKnee_FE,RAnkle_FE,L5S1_FE,RShoulder_AA,RShoulder_RIE,RElbow_FE,RElbow_PS,RWrist_FE
0,0.94105013361623,-0.07,-1.169,-0.028,-0.548,-0.202,0.448,0.176,0.743,0.0463358839861402
0.016667,1.057,-0.118,-1.198,-0.004,-0.387,-0.27,0.684,0.256,0.869,0.123109176043592
0.033333,1.084,-0.141,-1.229,0.008,-0.358,-0.205,0.757,0.178,0.901,0.0533698644572595
0.05,1.076,-0.152,-1.24,0.014,-0.385,-0.217,0.808,0.216,0.908,0.044920630970134
0.066667,1.056,-0.167,-1.258,0.021,-0.433,-0.175,0.82,0.183,0.899,0.0605344190827558
0.083333,1.03,-0.178,-1.264,0.026,-0.473,-0.171,0.824,0.203,0.881,0.0459371859388924
0.1,1.017,-0.183,-1.267,0.028,-0.496,-0.158,0.822,0.191,0.87,0.0511287867062038
0.116667,1.01,-0.183,-1.265,0.027,-0.502,-0.162,0.818,0.199,0.866,0.0475836723476519
0.133333,1.01,-0.181,-1.26,0.025,-0.499,-0.164,0.818,0.195,0.867,0.0503145075313129
0.15,1.013,-0.176,-1.255,0.022,-0.489,-0.172,0.821,0.197,0.871,0.0504815464309912
0.166667,1.019,-0.172,-1.251,0.02,-0.478,-0.178,0.828,0.195,0.875,0.0525698935272639
0.183333,1.025,-0.17,-1.248,0.018,-0.466,-0.183,0.835,0.195,0.877,0.0537721031519963
0.2,1.031,-0.168,-1.246,0.016,-0.458,-0.186,0.843,0.194,0.877,0.0550877888312969
0.216667,1.034,-0.168,-1.247,0.016,-0.454,-0.187,0.849,0.194,0.874,0.0556715332780405
0.233333,1.035,-0.17,-1.249,0.017,-0.455,-0.185,0.852,0.194,0.868,0.0557402482092695
0.25,1.033,-0.171,-1.251,0.018,-0.46,-0.183,0.853,0.195,0.862,0.0551965447111437
0.266667,1.03,-0.173,-1.254,0.019,-0.467,-0.18,0.851,0.196,0.855,0.0542815974043793
0.283333,1.027,-0.175,-1.256,0.02,-0.473,-0.177,0.848,0.196,0.85,0.0531760796508993
0.3,1.024,-0.176,-1.256,0.021,-0.478,-0.175,0.844,0.197,0.846,0.0521191367480886
0.316667,1.024,-0.175,-1.255,0.021,-0.48,-0.175,0.842,0.197,0.845,0.0512949661360371
0.333333,1.025,-0.174,-1.253,0.02,-0.478,-0.176,0.841,0.197,0.847,0.0508473525680144
0.35,1.027,-0.173,-1.251,0.018,-0.474,-0.177,0.842,0.196,0.85,0.0508390383816685
0.366667,1.03,-0.172,-1.248,0.016,-0.47,-0.179,0.845,0.195,0.853,0.0514409188908952
0.383333,1.032,-0.171,-1.246,0.014,-0.465,-0.181,0.849,0.193,0.856,0.052213483755726
0.4,1.034,-0.17,-1.245,0.013,-0.462,-0.181,0.853,0.192,0.857,0.0533834368904135
0.416667,1.034,-0.171,-1.245,0.012,-0.462,-0.181,0.856,0.191,0.857,0.054546768861907
0.433333,1.033,-0.172,-1.246,0.012,-0.463,-0.18,0.858,0.19,0.855,0.0555154176442729
0.45,1.031,-0.172,-1.248,0.013,-0.466199063311885,-0.179,0.858,0.19,0.852,0.0560943113575137
0.466667,1.027,-0.173,-1.249,0.014,-0.470263036454566,-0.177,0.856,0.191,0.848,0.056185649873463
0.483333,1.024,-0.173,-1.251,0.015,-0.473994291359852,-0.176,0.853,0.191,0.844,0.0557735850176204
0.5,1.021,-0.173,-1.252,0.016,-0.476404476319326,-0.176,0.849,0.193,0.84,0.0549458954268281
0.516667,1.019,-0.172,-1.252,0.017,-0.476932041108949,-0.176,0.846,0.194,0.839,0.0538370550194101
0.533333,1.019,-0.17,-1.252,0.017,-0.475567682806248,-0.177,0.843,0.195,0.838,0.0526286728010153
0.55,1.02,-0.169,-1.251,0.017,-0.472746635403667,-0.178,0.842,0.196,0.839,0.0515045821805962
0.566667,1.022,-0.167,-1.25,0.017,-0.46925386041742,-0.18,0.843,0.196,0.84,0.0506594797806291
0.583333,1.025,-0.166,-1.249,0.016,-0.465969714140373,-0.181,0.846,0.196,0.841,0.0502092395786498
0.6,1.026,-0.166,-1.248,0.016,-0.463684821259201,-0.182,0.85,0.196,0.842,0.050207603839884
0.616667,1.028,-0.167,-1.248,0.016,-0.462928533471756,-0.182,0.854,0.194,0.842,0.0506216355597695
0.633333,1.028,-0.168,-1.249,0.016,-0.463836825761592,-0.182,0.859,0.193,0.842,0.0513320980085635
0.65,1.027,-0.169,-1.249,0.016,-0.466114571835004,-0.181,0.863,0.192,0.841,0.0522088493558227
0.666667,1.026,-0.171,-1.25,0.017,-0.4691069028976,-0.18,0.866,0.19,0.839,0.0531065401623447
0.683333,1.024,-0.173,-1.25,0.018,-0.472016232581112,-0.179,0.869,0.189,0.839,0.0538950974500002
0.7,1.023,-0.174,-1.25,0.019,-0.474116434842492,-0.179,0.87,0.188,0.838,0.0545559030517903
0.716667,1.022,-0.175,-1.25,0.019,-0.474938764314032,-0.179,0.87,0.188,0.839,0.0550775643974584
0.733333,1.022,-0.176,-1.25,0.019,-0.474381034149379,-0.179,0.869,0.188,0.839,0.0555115501182511
0.75,1.023,-0.176,-1.249,0.018,-0.472670953009096,-0.18,0.868,0.188,0.84,0.0559376430518617
0.766667,1.025,-0.175,-1.249,0.017,-0.470269169432613,-0.18,0.865,0.188,0.84,0.0563682581335018
0.783333,1.026,-0.175,-1.248,0.015,-0.467735364055467,-0.18,0.863,0.189,0.838,0.0568432130137184
0.8,1.028,-0.174,-1.248,0.014,-0.465600419859048,-0.179,0.86,0.189,0.836,0.0572376284568638
0.816667,1.03,-0.174,-1.248,0.012,-0.464193084949811,-0.178,0.857,0.19,0.832,0.0576222241120415
0.833333,1.032,-0.174,-1.249,0.011,-0.463600510614213,-0.177,0.855,0.19,0.826,0.0578266451933798
0.85,1.033,-0.174,-1.249,0.01,-0.463625845457425,-0.175,0.853,0.19,0.82,0.0578789122521968
0.866667,1.034,-0.174,-1.25,0.01,-0.463867523509122,-0.174,0.852,0.19,0.815,0.0577050068423489
